fred.date,fred.total_population,fred.median_household_income,fred.median_list_price,fred.median_inventory,fred.median_days_on_market,fred.rental_vacancy_rate,fred.home_ownership_rate,fred.home_value_index,fred.unemployment_rate,fred.building_permits_housing_units,fred.gdp,redfin.period_begin,redfin.period_end,redfin.period_duration,redfin.region_type,redfin.region_type_id,redfin.table_id,redfin.is_seasonally_adjusted,redfin.region,redfin.city,redfin.state,redfin.state_code,redfin.property_type,redfin.property_type_id,redfin.median_sale_price,redfin.median_sale_price_mom,redfin.median_sale_price_yoy,redfin.median_list_price,redfin.median_list_price_mom,redfin.median_list_price_yoy,redfin.median_ppsf,redfin.median_ppsf_mom,redfin.median_ppsf_yoy,redfin.median_list_ppsf,redfin.median_list_ppsf_mom,redfin.median_list_ppsf_yoy,redfin.homes_sold,redfin.homes_sold_mom,redfin.homes_sold_yoy,redfin.pending_sales,redfin.pending_sales_mom,redfin.pending_sales_yoy,redfin.new_listings,redfin.new_listings_mom,redfin.new_listings_yoy,redfin.inventory,redfin.inventory_mom,redfin.inventory_yoy,redfin.months_of_supply,redfin.months_of_supply_mom,redfin.months_of_supply_yoy,redfin.median_dom,redfin.median_dom_mom,redfin.median_dom_yoy,redfin.avg_sale_to_list,redfin.avg_sale_to_list_mom,redfin.avg_sale_to_list_yoy,redfin.sold_above_list,redfin.sold_above_list_mom,redfin.sold_above_list_yoy,redfin.price_drops,redfin.price_drops_mom,redfin.price_drops_yoy,redfin.off_market_in_two_weeks,redfin.off_market_in_two_weeks_mom,redfin.off_market_in_two_weeks_yoy,redfin.parent_metro_region,redfin.parent_metro_region_metro_code,redfin.last_updated
2018-07-01,10519389,60229,281750,47368,62,7.1,63.8,193464,3.9,3424,602366.4,2018-07-01,2018-07-31,30,state,4,21,f,Georgia,,Georgia,GA,All Residential,-1,238500,-0.0273177702,0.0555529099,241800,-0.0173103605,0.0645890587,114,-0.0154492983,0.0580978798,118,-0.0011777538,0.0567833359,14062,-0.0540195089,0.0615233638,10590,-0.046031889,0.0608033657,15635,-0.0922022876,0.009491219,43713,0.0095614217,-0.0956804171,3.1,0.2,-0.5,38,2,-12,0.9812974112,-0.0008579191,0.0035719993,0.2264258285,-0.0093629371,0.0317402393,0.1802209869,0.008369443,0.0116165763,0.3446557292,-0.046174754,0.0446998011,South Region,,2023-01-15 14:45:07
2018-07-01,4664450,53919,224000,19808,75,10.1,65.7,170124,4.8,1120,256677.8,2018-07-01,2018-07-31,30,state,4,39,f,Louisiana,,Louisiana,LA,All Residential,-1,211200,-0.0021459575,0.0287923404,220100,-0.015422721,0.0014638409,125,0.0047462445,0.0403794258,127,-0.0164656848,-0.0231185451,3224,-0.0055521283,0.0932519498,1843,-0.0360878661,0.035975267,1975,-0.0403304179,-0.0035317861,8784,-0.0218262806,0.0640823743,2.7,-0.1,-0.1,73,-4,1,0.9702754384,-0.0014912159,-0.0043446577,0.125,-0.0017735965,-0.0072482197,0.1930783242,0.0069981461,0.0168215102,0.1347114105,-0.0216013211,-0.0252761885,South Region,,2023-01-15 14:45:07
2018-07-01,2982879,46159,195000,11404,88,9.7,72.5,124136,4.8,648,112201.7,2018-07-01,2018-07-31,30,state,4,51,f,Mississippi,,Mississippi,MS,All Residential,-1,175600,-0.0156602386,0.0411574716,178200,-0.0372838814,0.0151957418,94,-0.0267096636,0.0297811749,98,-0.0144808334,0.0371186203,1495,-0.0105890139,0.0944363104,820,0.0061349693,0.1484593838,1418,-0.083387201,0.0056737589,6090,-0.0204278591,-0.0199549405,4.1,0,-0.4,91,-2,-8,0.9700229045,-0.0015404364,-0.0010461189,0.1317725753,0.0093371021,0.0021971726,0.002955665,0.0010254736,0.0013463956,0.0430157344,-0.0118166667,-0.0116952651,South Region,,2023-01-15 14:45:07
2018-07-01,3030725,66749,359900,8059,38,6.2,57.8,283234,4,1160,170257.6,2018-07-01,2018-07-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,286600,0.0003197032,0.0975012635,303100,0.0010243064,0.1424203232,169,0.0078653578,0.1487803384,173,-0.0012201327,0.1433231988,5075,-0.0494474621,0.0103523791,6726,0.4644023514,0.6376917458,5958,-0.037324285,0.0770065076,11419,-0.1639332259,-0.2107409455,2.3,-0.3,-0.6,46,-3,-9,0.9900631523,-0.0015267401,0.0016517204,0.2937931034,-0.0096345047,0.009699932,0.2367983186,0.075720562,0.0740944203,0.2228298193,0.1116058471,0.0998846814,West Region,,2023-01-15 14:45:07
2018-07-01,2093754,52096,240623,9862,75,9.1,68,190936,4.7,392,97268,2018-07-01,2018-07-31,30,state,4,14,f,New Mexico,,New Mexico,NM,All Residential,-1,323300,-0.0787175932,0.0286619671,367100,-0.0074396599,0.093779525,188,-0.035213806,0.0337128775,201,0.0139696392,0.0713030665,307,-0.0997067449,0.0371621622,222,-0.0672268908,0.2613636364,468,0.0196078431,0.2857142857,1470,0.0864745011,-0.061302682,4.8,0.8,-0.5,64,1,-10,0.9830381055,0.0011503952,0.0056692002,0.1726384365,0.0142806652,0.034124923,0.1462585034,0.022089989,-0.006359632,0.2157733699,-0.0359140753,0.0286886769,West Region,,2023-01-15 14:45:07
2018-07-01,10391358,57583,292250,48350,77,7.1,65.2,195561,3.9,4485,567836.2,2018-07-01,2018-07-31,30,state,4,18,f,North Carolina,,North Carolina,NC,All Residential,-1,236000,-0.0147634555,0.0579923404,238700,-0.028649905,0.0400731689,121,0.00069445,0.0620570835,123,-0.0109032513,0.0478836475,12911,-0.0770605476,0.092024021,6489,-0.0745864233,0.124610052,13722,-0.0642389525,0.0378157616,42889,-0.0088967972,-0.0540164983,3.3,0.2,-0.5,59,1,-7,0.9827567774,-0.0015265304,0.0013705192,0.2730230036,-0.0147745516,0.0131904738,0.145305323,0.0008536893,0.0105618408,0.1564467215,-0.0108377665,0.0297153064,South Region,,2023-01-15 14:45:07
2018-07-01,3943488,58732,189950,18373,64,11.6,69.5,128408,3.1,747,202712.5,2018-07-01,2018-07-31,30,state,4,23,f,Oklahoma,,Oklahoma,OK,All Residential,-1,168200,-0.0041132846,0.0363973088,169600,-0.0330017412,0.0186521615,95,-0.0019550804,0.0286839791,97,-0.0074574839,0.0221726472,4165,-0.0078608861,0.1259799946,3231,-0.0152392563,0.1129865656,5019,-0.0364753312,0.034205646,13804,0.021232522,-0.0610162574,3.3,0.1,-0.7,38,1,-2,0.9767500432,0.0012322427,0.0014699074,0.2244897959,0.0046231928,0.0117295905,0.2430454941,0.0032733553,-0.0046247325,0.3998395342,-0.0340151531,-0.0107711285,South Region,,2023-01-15 14:45:07
2018-07-01,5091702,61980,275499,28025,78,11,72,185110,3.3,2722,233251.4,2018-07-01,2018-07-31,30,state,4,30,f,South Carolina,,South Carolina,SC,All Residential,-1,233500,-0.0421685149,0.0263149896,241600,-0.0329404672,0.0297632257,126,-0.0274576678,0.0459128738,132,-0.0055586465,0.0439289496,6161,-0.093837329,0.0593191197,3794,-0.0226687275,0.1503941783,6869,-0.0542475561,0.0451917225,25583,-0.0180778383,-0.0239221671,4.2,0.4,-0.3,73,1,-8,0.976936592,-0.0007701827,0.0008682293,0.1626359357,0.0009945179,0.0151118642,0.1627643357,0.0102349736,0.0623446485,0.1676780933,0.0125681256,0.0494907073,South Region,,2023-01-15 14:45:07
2018-07-01,6778180,60487,269950,27557,54,8.6,68,183351,3.5,2622,363055.5,2018-07-01,2018-07-31,30,state,4,34,f,Tennessee,,Tennessee,TN,All Residential,-1,241600,-0.0098379898,0.0516835941,250500,-0.0052657387,0.0551823788,128,-0.002534881,0.070956756,129,0.0040885981,0.0567877978,8238,-0.0517955801,0.0193021529,6354,-0.0279944929,0.0514645044,9505,0.0178839152,0.1293963878,25342,0.0287825275,0.0564448891,3.1,0.3,0.1,57,-3,-9,0.9847200976,0.0019496846,0.0031070114,0.225782957,0.0022562535,-0.0069564639,0.1796622208,0.0065205004,0.0198739934,0.2265050811,0.0051545101,-0.0056706752,South Region,,2023-01-15 14:45:07
2018-07-01,28624564,64506,298500,103081,56,8.9,62.7,203921,3.9,11348,1809396.7,2018-07-01,2018-07-31,30,state,4,36,f,Texas,,Texas,TX,All Residential,-1,251600,-0.0160765707,0.0475395134,254800,-0.0294098998,0.0320242399,121,-0.0129597051,0.0442719212,124,-0.0056753608,0.0472036079,28612,-0.0492456968,0.0693276526,25000,-0.0118577075,0.0391985701,35164,-0.0778832538,0.0226254871,88688,0.0174375918,0.018021534,3.1,0.2,-0.2,34,3,1,0.9815545592,-0.0004444914,-0.0012646397,0.203865511,-0.0160454347,-0.018431458,0.3143379037,0.0307361232,0.0206557714,0.3270130611,-0.0329997663,-0.0093807412,South Region,,2023-01-15 14:45:07
2018-08-01,4891628,53879,214980,23764,81,13.2,70.3,142921,3.9,1194,223859.3,2018-08-01,2018-08-31,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,190300,-0.0203172359,0.0317062406,195600,-0.0177810306,0.0645152935,99,0.0036565207,0.0498742456,102,0.0138869465,0.0508348913,4637,0.0041143352,0.0524285066,3005,-0.0082508251,0.1821400472,4956,-0.0263261297,0.0355202674,18353,-0.0205464831,-0.0317083465,4,-0.1,-0.3,74,1,-15,0.9715688614,-0.0028303825,0.0025891592,0.2242829416,-0.0089349017,0.0436202089,0.0721407944,0.0036169392,0.0006519266,0.0940746145,0.0113849809,-0.0121643278,South Region,,2023-01-15 14:45:07
2018-08-01,7164228,67201,325250,23997,56,6,65.7,243180,4.8,3074,351879.5,2018-08-01,2018-08-31,30,state,4,5,f,Arizona,,Arizona,AZ,All Residential,-1,263700,0.0004474357,0.0913904919,272100,0.0152711018,0.0874421393,149,0.0046451296,0.0904719699,154,0.0154166807,0.0834473337,10363,-0.027678739,0.0094486655,8240,-0.0511285122,0.0065966284,11652,0.1173762946,0.0434315394,26315,0.020554586,-0.0527698787,2.5,0.1,-0.2,46,2,-5,0.9827741793,-0.0015331915,0.001934218,0.1750458361,0.0007166937,0.0094506676,0.2358350751,0.0172971654,0.0080534977,0.2366992596,0.0062713432,-0.0018816548,West Region,,2023-01-15 14:45:07
2018-08-01,3012161,53712,180082,15311,80,9.9,64.7,129449,3.5,607,127535.7,2018-08-01,2018-08-31,30,state,4,7,f,Arkansas,,Arkansas,AR,All Residential,-1,166200,-0.0223332677,0.0066637368,170800,0.0007997601,0.041918224,95,-0.0203550189,0.0432222099,98,0.0022876276,0.0377181511,2882,0.0670122177,0.1012609859,1962,0.0497592295,0.1854984894,3080,-0.0109184329,0.0731707317,10104,-0.0199806014,-0.0008899436,3.5,-0.3,-0.4,70,3,-3,0.96929578,-0.0013928359,0.001387442,0.1242192922,-0.0146181754,0.0004134076,0.1316310372,0.0035999994,0.0006115573,0.1863297684,0.0054511137,0.0169816831,South Region,,2023-01-15 14:45:07
2018-08-01,39437463,76055,559475,82209,41,4.4,55.1,541838,4.2,5449,2897200.7,2018-08-01,2018-08-31,30,state,4,9,f,California,,California,CA,All Residential,-1,577400,-0.0146506982,0.072166566,561700,-0.025832194,0.0609616651,355,-0.0141330076,0.0779193782,351,-0.0198852105,0.0584538118,35137,0.0366731575,-0.066647187,31050,0.0059938442,-0.0731066599,42436,0.0159931048,0.0559896481,91362,0.0367672091,0.1499886716,2.6,0,0.5,34,2,2,1.000295439,-0.0039415121,-0.0020072352,0.3691834818,-0.0313003797,-0.0267948426,0.291937567,0.0277810567,0.0422837141,0.3157012665,-0.014771665,-0.0489992634,West Region,,2023-01-15 14:45:07
2018-08-01,21254926,58959,325000,133709,80,8.2,65.5,235189,3.6,8281,1057255.4,2018-08-01,2018-08-31,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,245500,0.000362472,0.0526220963,259300,-0.0083502492,0.0393317496,152,0.0007852647,0.0591778806,160,0.0066665872,0.0522656603,36723,0.0258107768,0.0258107768,26275,-0.0123665614,0.0066664112,43067,0.0464076585,0.0476039893,133390,0.0009304699,0.0234081894,3.6,-0.1,0,56,2,-1,0.967747318,-0.0001289083,0.0003780824,0.1215314653,-0.0040307012,-0.0014607971,0.1967913637,0.0041165629,0.0128786438,0.3134820738,0.0061057756,-0.0003818317,South Region,,2023-01-15 14:45:07
2018-08-01,10519389,60229,279450,47818,64,7.1,63.8,194669,3.9,3561,602366.4,2018-08-01,2018-08-31,30,state,4,21,f,Georgia,,Georgia,GA,All Residential,-1,228800,-0.0405705312,0.058061109,237100,-0.0188889704,0.0448223125,116,0.0028892335,0.0692855667,118,0.0014720964,0.0530883632,13878,-0.0137161538,0.0087955223,10524,-0.0067012742,0.04435844,15485,-0.0103534224,0.0120915033,43643,-0.0028331848,-0.0842653014,3.1,0,-0.4,40,2,-12,0.9781481984,-0.0031072305,0.0035772362,0.2062256809,-0.0200553225,0.0233369697,0.192928992,0.0129303629,0.02072647,0.3274384191,-0.0169529866,0.044784535,South Region,,2023-01-15 14:45:07
2018-08-01,4664450,53919,224900,19976,79,10.1,65.7,170306,4.8,1196,256677.8,2018-08-01,2018-08-31,30,state,4,39,f,Louisiana,,Louisiana,LA,All Residential,-1,207000,-0.0197973746,0.0517165641,215300,-0.0221239586,0.0221524319,119,-0.0323728171,0.0174770054,124,-0.0212405469,0.0011228844,3129,-0.0294665012,0.071942446,1756,-0.047205643,0.048358209,1968,-0.0035443038,0.0789473684,8677,-0.0121812386,0.0543134872,2.8,0.1,0,77,4,7,0.9695624221,-0.0007130163,0.0011561131,0.1156919143,-0.0093080857,-0.0062676608,0.1789789098,-0.0140994145,0.0002425793,0.1198924493,-0.0148189612,-0.0408819108,South Region,,2023-01-15 14:45:07
2018-08-01,2982879,46159,195000,11305,91,9.7,72.5,124503,4.9,555,112201.7,2018-08-01,2018-08-31,30,state,4,51,f,Mississippi,,Mississippi,MS,All Residential,-1,182700,0.0421320964,0.0855033414,176200,-0.0118890699,0.0178617107,95,0.0147311092,0.065179698,96,-0.0239768867,0.0155563077,1443,-0.0354278075,0.0426300578,789,-0.0354523227,0.0793433653,1441,0.015503876,0.072172619,6034,-0.011953496,-0.0093580693,4.2,0.1,-0.2,93,2,-3,0.9652858454,-0.0047174025,-0.0038590395,0.112959113,-0.018725379,0.00240998,0.0028173682,-0.0001300691,-0.0003019882,0.0749442121,0.0319587919,0.0254575562,South Region,,2023-01-15 14:45:07
2018-08-01,3030725,66749,349950,9103,38,6.2,57.8,286852,4,1116,170257.6,2018-08-01,2018-08-31,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,289700,0.0109225995,0.1076079751,299200,-0.0131057827,0.1099032139,169,0.0081541516,0.1441753378,173,-0.001715153,0.1197498674,5134,0.0116256158,-0.0511920163,4222,-0.3722866488,-0.0312069757,6622,0.1114467942,0.1674894217,12871,0.1271564936,-0.0872925826,2.5,0.2,-0.1,37,-9,-17,0.9895200417,-0.0005431106,0.002491875,0.2684067004,-0.025386403,0.0072719749,0.2713075907,0.0345092721,0.097218809,0.3436705119,0.1208406927,0.2109154033,West Region,,2023-01-15 14:45:07
2018-08-01,2093754,52096,240000,9950,78,9.1,68,191312,4.7,408,97268,2018-08-01,2018-08-31,30,state,4,14,f,New Mexico,,New Mexico,NM,All Residential,-1,341600,0.0666722821,0.0579027799,344000,-0.0530307361,0.0159827494,185,0.0511564378,0.0884932209,183,-0.0808610881,-0.0574568441,353,0.1461038961,0.204778157,221,-0.0045045045,0.1945945946,444,-0.0410367171,0.3214285714,1539,0.0754716981,-0.0077369439,4.4,-0.2,-0.9,71,7,-9,0.9794649532,-0.0032871103,0.0056118206,0.1586402266,-0.0134376954,0.0255344246,0.1474983756,-0.0027462086,-0.0227143904,0.2043558479,-0.013747688,0.0618929866,West Region,,2023-01-15 14:45:07
2018-08-01,10391358,57583,289000,49193,82,7.1,65.2,196636,4,4488,567836.2,2018-08-01,2018-08-31,30,state,4,18,f,North Carolina,,North Carolina,NC,All Residential,-1,232900,-0.0131776268,0.0507681805,239800,0.0045757234,0.0520810774,121,-0.0063127853,0.0651137131,124,0.0110862626,0.0643038706,13236,0.0254900442,0.0408933627,6441,-0.007244143,0.0861720067,14018,0.0223162194,0.0452613526,42515,-0.00793373,-0.0472615633,3.2,-0.1,-0.3,61,2,-5,0.9801477253,-0.002618011,5.67E-05,0.2487156241,-0.024391992,-0.0015202992,0.1663883335,0.0209677292,0.0208836724,0.1553985337,-0.0011622826,0.0331220076,South Region,,2023-01-15 14:45:07
2018-08-01,3943488,58732,189900,18537,66,11.6,69.5,128608,3.1,841,202712.5,2018-08-01,2018-08-31,30,state,4,23,f,Oklahoma,,Oklahoma,OK,All Residential,-1,167200,-0.0081243821,0.0441030136,171600,0.0089148948,0.0346033401,95,-0.00302793,0.0458249877,97,0.0088376215,0.0329683325,4179,0.0038433822,0.0652561815,3032,-0.0607187113,0.0154052244,4750,-0.053030303,0.0046531303,13915,0.0054190751,-0.0483517987,3.3,0,-0.4,38,0,-6,0.9738973563,-0.0028343019,0.0021114406,0.2165589854,-0.0080386605,0.0156923017,0.2411067194,-0.0013065754,-0.0113211291,0.3926463552,-0.0066348693,0.027690553,South Region,,2023-01-15 14:45:07
2018-08-01,5091702,61980,275000,27907,80,11,72,185944,3.3,2707,233251.4,2018-08-01,2018-08-31,30,state,4,30,f,South Carolina,,South Carolina,SC,All Residential,-1,238700,0.0225696906,0.0794014869,246500,0.019583147,0.0551288653,129,0.00767335,0.0659783965,135,0.0214368959,0.066238967,6745,0.0960350991,0.0802370275,3726,-0.0171458718,0.0615384615,7321,0.0673567575,0.1087384522,25293,-0.0101361929,-0.0027206056,3.7,-0.5,-0.4,78,5,-6,0.9773527652,0.0003989616,0.0027994579,0.1583395107,-0.0044814187,0.0188455966,0.1729727593,0.0100109559,0.0622165098,0.1701514531,0.0026662769,0.0352240015,South Region,,2023-01-15 14:45:07
2018-08-01,6778180,60487,269900,28174,57,8.6,68,184330,3.5,2795,363055.5,2018-08-01,2018-08-31,30,state,4,34,f,Tennessee,,Tennessee,TN,All Residential,-1,238900,-0.01078447,0.0604682574,244600,-0.0232593424,0.0317543868,126,-0.0153743045,0.0668928415,129,0.0033183018,0.0463926906,8638,0.0484282073,0.0416013505,6454,0.0157381177,0.0590744995,9300,-0.0220820189,0.077636153,25447,0.0034305994,0.0670943934,2.9,-0.2,0,60,3,-2,0.9807534206,-0.003978163,0.0003164865,0.2101180829,-0.0157588439,-0.006811858,0.1847762015,0.0052415012,0.016788614,0.2188519593,-0.007534034,-0.0388671376,South Region,,2023-01-15 14:45:07
2018-08-01,28624564,64506,293950,104542,58,8.9,62.7,204892,3.8,11294,1809396.7,2018-08-01,2018-08-31,30,state,4,36,f,Texas,,Texas,TX,All Residential,-1,248400,-0.0126065849,0.0365892745,249200,-0.0218266857,0.0305818346,122,0.0004047767,0.0402128937,124,-0.0019887667,0.0450853513,28871,0.0083825224,0.1050677486,23771,-0.0498061318,0.0586061011,33455,-0.0497898205,0.1051101642,88835,0.0001688809,0.0337103493,3.1,0,-0.2,38,4,2,0.9785029392,-0.0030682327,-0.0025329563,0.1779986838,-0.0258712474,-0.0304143913,0.3114988462,-0.0027772178,0.0287019461,0.308185609,-0.0187652909,0.0007573244,South Region,,2023-01-15 14:45:07
2018-09-01,4891628,53879,215000,23570,86,13.2,70.3,143543,3.9,978,223859.3,2018-09-01,2018-09-30,30,state,4,1,f,Alabama,,Alabama,AL,All Residential,-1,189600,-0.003427209,0.0369034309,193200,-0.0081297793,0.031363479,97,-0.0072689783,0.0361417263,100,-0.0122866371,0.0323443462,3995,-0.1382657463,0.0563194077,2450,-0.1838774151,0.1384758364,4065,-0.1712538226,0.0375191424,17625,-0.0294069057,-0.0421195652,4.4,0.5,-0.5,79,5,-9,0.9702382129,-0.0012677825,0.0009970556,0.2235294118,-0.0008019083,0.0426727222,0.0664964539,-0.0063599809,0.0004094974,0.1043687537,0.010471277,0.0147896246,South Region,,2023-01-15 14:45:07
2018-09-01,7164228,67201,325000,24291,55,6,65.7,244927,4.9,2119,351879.5,2018-09-01,2018-09-30,30,state,4,5,f,Arizona,,Arizona,AZ,All Residential,-1,260200,-0.0136237063,0.0657200625,275100,0.0097598351,0.0647739015,149,-0.0014826684,0.0766387314,156,0.0076908491,0.0734425981,8868,-0.1444283647,-0.0561941252,7311,-0.1127427184,-0.0013659336,10716,-0.0927101854,-0.0174216028,27489,0.0260535254,-0.0232037524,3.1,0.5,0.1,47,1,-3,0.9822147359,-0.0005619986,0.0010227724,0.1617050068,-0.0134035316,0.0074904474,0.2191785805,-0.0124290489,0.0008572103,0.2245938222,-0.0089189856,-0.0149371265,West Region,,2023-01-15 14:45:07
2018-09-01,3012161,53712,182900,15288,84,9.9,64.7,129873,3.6,459,127535.7,2018-09-01,2018-09-30,30,state,4,7,f,Arkansas,,Arkansas,AR,All Residential,-1,167600,0.0085252083,0.0652023295,171900,0.007194308,0.0372209592,95,-0.0055164639,0.0423462826,99,0.0097723021,0.0341441461,2125,-0.2618964918,-0.1108786611,1417,-0.2781456954,-0.1008883249,2557,-0.171419313,0.0596767509,10192,0.0072141516,0.049855789,4.8,1.3,0.7,74,4,-4,0.9676667193,-0.0013948109,0.0020576211,0.1256470588,0.0019930123,0.0118395274,0.1224489796,-0.008986933,-0.0041476418,0.1766426943,-0.0090007556,0.0119569606,South Region,,2023-01-15 14:45:07
2018-09-01,39437463,76055,550980,85873,44,4.4,55.1,542733,4.2,4623,2897200.7,2018-09-01,2018-09-30,30,state,4,9,f,California,,California,CA,All Residential,-1,572200,-0.009114607,0.0624418158,605900,0.0786506251,0.0890246057,377,-0.0105212565,0.0620126702,380,0.083313935,0.0884855028,27297,-0.2231487279,-0.1715881157,26097,-0.1595169082,-0.1001344781,37481,-0.1167848811,0.0261738535,94231,0.0312445281,0.1995697227,3.5,0.9,1.1,37,3,2,0.9966634909,-0.0036260105,-0.0040294938,0.3405868777,-0.0285860974,-0.0404030771,0.2714499475,-0.0204428909,0.0396094301,0.2944329866,-0.0212608407,-0.061450719,West Region,,2023-01-15 14:45:07
2018-09-01,21254926,58959,320000,135207,80,8.2,65.5,236291,3.5,7203,1057255.4,2018-09-01,2018-09-30,30,state,4,19,f,Florida,,Florida,FL,All Residential,-1,244500,-0.0038272695,0.0631517321,262600,0.0130394993,0.0700603413,152,0.0006609694,0.0663847958,162,0.0156120272,0.0807843916,29820,-0.1879084967,0.154248113,22490,-0.1439881247,0.3665086888,38344,-0.1096043099,0.5003912975,135226,0.0138401559,0.071597816,4.5,0.9,-0.4,56,0,-3,0.9679325413,0.0001836823,0.0013706661,0.1205566734,-0.000984721,0.001028901,0.1848535045,-0.0119526134,0.0638226861,0.309796909,-0.0037070031,0.0599364213,South Region,,2023-01-15 14:45:07
2018-09-01,10519389,60229,278900,48119,66,7.1,63.8,195957,3.9,3133,602366.4,2018-09-01,2018-09-30,30,state,4,21,f,Georgia,,Georgia,GA,All Residential,-1,233600,0.0207747443,0.0911490195,245000,0.0330437021,0.0555454585,116,0.0010819214,0.0758493612,121,0.0221172027,0.0589817521,11442,-0.1752324659,-0.040422677,8478,-0.1940298507,-0.0130384168,13293,-0.1411126187,0.1009607421,43785,0.0038517092,-0.0351689033,3.8,0.7,0,46,6,-11,0.9774601484,-0.0006441911,0.0018199716,0.1958573676,-0.0103705572,0.0162196621,0.1696243006,-0.023419696,0.02280074,0.3256518181,-0.001912778,0.0715660899,South Region,,2023-01-15 14:45:07
2018-09-01,4664450,53919,222961,19868,83,10.1,65.7,170370,4.8,1290,256677.8,2018-09-01,2018-09-30,30,state,4,39,f,Louisiana,,Louisiana,LA,All Residential,-1,204800,-0.0106760875,0.0493224492,218400,0.0147144945,-0.0314650237,120,-0.0154227785,0.0149889095,129,0.0384629581,-0.0043371666,2624,-0.1613934164,0.0245997657,1337,-0.2386104784,-0.0867486339,1672,-0.1504065041,-0.052154195,8607,-0.0080673044,0.035864725,3.3,0.5,0.1,83,6,7,0.9690347586,-0.0005276635,0.0001829987,0.1150914634,-0.0006004509,0.0049782264,0.1638201464,-0.0151587634,-0.0201971842,0.1565290542,0.0366366049,0.0265505395,South Region,,2023-01-15 14:45:07
2018-09-01,2982879,46159,194950,11352,94,9.7,72.5,124940,4.9,505,112201.7,2018-09-01,2018-09-30,30,state,4,51,f,Mississippi,,Mississippi,MS,All Residential,-1,177100,-0.0333068075,0.0660378518,182200,0.0326932598,-0.0028399804,95,-0.0224664858,0.0403508357,97,0.0097747664,0.0066820657,1182,-0.1774530271,-0.0692913386,629,-0.1987261146,0.0161550889,1162,-0.1913709116,-0.0348837209,5963,-0.0097974095,0.0013434089,5,0.8,0.3,94,-3,-23,0.9670549637,0.0016264943,0.005969058,0.1201353638,0.0074004995,0.0004503244,0.0026832131,-0.0001397693,0.0003322476,0.0681027685,-0.0070500566,0.0061379109,South Region,,2023-01-15 14:45:07
2018-09-01,3030725,66749,346355,10202,40,6.2,57.8,289232,4.1,893,170257.6,2018-09-01,2018-09-30,30,state,4,8,f,Nevada,,Nevada,NV,All Residential,-1,293800,0.0138947642,0.1171269712,299800,0.0021330353,0.1124646463,169,0.0031259513,0.1245792161,173,0.0047719667,0.1216283569,3984,-0.2239968835,-0.1647798742,3650,-0.1354808148,-0.046997389,5560,-0.1603745092,0.1282467532,13823,0.0739647269,0.0091990947,3.5,1,0.6,38,1,-16,0.9862849946,-0.0032350472,0.0002298373,0.2407128514,-0.027693849,-0.0093919704,0.2631845475,-0.0081230432,0.0905190003,0.2793078504,-0.0643626616,0.1716993377,West Region,,2023-01-15 14:45:07
2018-09-01,2093754,52096,239941,9798,84,9.1,68,191783,4.8,262,97268,2018-09-01,2018-09-30,30,state,4,14,f,New Mexico,,New Mexico,NM,All Residential,-1,328200,-0.0389340489,0.0455104415,326900,-0.0382216897,0.0866853521,168,-0.0089076029,0.0706782965,177,-0.0224193667,-0.0626222648,275,-0.2231638418,-0.0517241379,210,-0.0497737557,0.1351351351,451,-0.0087912088,0.379204893,1685,0.0712015257,0.1078238001,6.1,1.7,0.9,65,-9,-17,0.9849487887,0.0054838355,0.0161454805,0.1854545455,0.0272624551,0.1199373041,0.1323442136,-0.0119660216,-0.0162422426,0.1414326189,-0.0579827579,-0.0670738366,West Region,,2023-01-15 14:45:07
2018-09-01,10391358,57583,289000,49496,88,7.1,65.2,197725,4,2969,567836.2,2018-09-01,2018-09-30,30,state,4,18,f,North Carolina,,North Carolina,NC,All Residential,-1,228700,-0.0178632319,0.0543939139,244700,0.0206792343,0.0515028529,121,-0.0078622544,0.0625006527,126,0.0145574194,0.0617850735,9572,-0.2769846665,-0.1386664267,4456,-0.3081819593,-0.1001615509,9994,-0.2874153298,-0.1395609126,41716,-0.0191163677,-0.048058053,4.4,1.2,0.5,61,0,-6,0.980113835,-3.36E-05,0.0020938589,0.2594024237,0.0107431594,0.0252622276,0.1393230415,-0.0270105191,-0.000173102,0.1506346358,-0.0046863371,0.0273740357,South Region,,2023-01-15 14:45:07
2018-09-01,3943488,58732,189900,18192,68,11.6,69.5,128891,3.1,618,202712.5,2018-09-01,2018-09-30,30,state,4,23,f,Oklahoma,,Oklahoma,OK,All Residential,-1,163200,-0.024240676,0.0392405511,172300,-0.0008352735,0.0867269241,95,-0.0057305503,0.0425563979,99,0.0094100551,0.0503059648,3297,-0.2108664433,-0.043516101,2393,-0.2099702872,-0.0724806202,3823,-0.1936300359,-0.074109954,13733,-0.0130084807,-0.0496851429,4.2,0.9,0,42,3,-4,0.9718119994,-0.0020082765,-0.0007942991,0.2047315742,-0.0118792444,-0.0224224728,0.2152479429,-0.0258042348,-0.0052904281,0.3623344054,-0.0310573236,0.020157449,South Region,,2023-01-15 14:45:07
